"par1","par2","par3","",""
0.107600646701084,0.288531734122726,20,3.67510358091706,1
0.170477474679601,0.398774956365497,20,7.81700328806259,2
0.13824873791509,0.612214550381991,19.9999999999999,6.47126633006324,3
0.99999999997159,4.47175748702636e-11,19.999999994431,2.07944163443174,4
0.647191376416975,0.845947525199832,20,9.39618626676261,5
0.99999999994086,2.82203709581121e-11,19.9999999954908,2.07944163443174,6
0.999999999459736,7.5614404407736e-10,19.9999999757567,1.38629445593296,7
0.0820040374650006,0.273907637405054,20,7.1112438271313,8
0.999999999968761,1.29054370909205e-10,19.9999999993169,2.07944163443174,9
0.159869749543073,0.614236361411595,19.9999999999999,8.46077764210845,10
0.999999999999999,0.653042690441926,20,5.53119945765437,11
0.999999996216705,3.17341760194513e-10,19.999999906383,4.15888316992814,12
0.230170131404405,0.6613989830936,19.9999999999999,8.91823289783171,13
0.844112417044777,0.782728880416563,10.0448356129139,9.11407497686363,14
0.1421097344209,0.540062938234962,20,9.53133106777086,15
0.999999999957844,8.83402376818522e-11,19.9999999990587,2.77258881293053,16
0.217428400863325,0.573731214314069,20,8.16325835057619,17
0.999999999909868,7.63101022320681e-09,19.9999999964939,4.15888316992814,18
0.137321950787494,0.509755990006068,20,6.85991040965112,19
0.999999999902445,1.84484377894776e-11,19.9999999987688,3.46573599142933,20
0.999999999686875,8.96854885644784e-12,19.9999999996012,2.07944163443174,21
0.999999999899383,1.13472383531437e-10,19.9999999980188,2.07944163443174,22
0.0870596396920001,0.179440138877595,20,10.1732700126805,23
1,0.798120943667094,20,5.86424835881419,24
0.171783668095463,0.567667649272711,20,8.84422326314384,25
0.287002303731302,0.573011626500814,20,3.71760283368924,26
0.223871421439141,0.0730612218829104,5.56967330529423,7.33110774059575,27
0.219980951689683,0.635101247044692,20,5.06921854088176,28
0.0977859825373138,0.331692801947699,19.9999999999996,11.9861498199611,29
0.999999997168861,3.08836411129792e-10,19.9999999979277,1.38629445593296,30
0.241925134283797,0.438180047895652,19.9999999999999,9.16550393355397,31
0.152129115370581,0.322904732204691,20,7.40386314627453,32
0.138124952043436,0.14650523198276,20,11.6075775242346,33
0.168128878822839,0.711958862831583,19.9999999999999,10.9421267519524,34
0.0968156210466034,0.2126011129561,20,13.701653943621,35
0.999999999151755,1.69561260336504e-10,19.999999984248,1.38629445593296,36
0.169192622136956,0.456735578320387,19.9999999999999,5.05236090834148,37
0.162608817786464,0.594295811703717,20,4.13409688985666,38
0.999999999778167,1.57921922143277e-10,19.9999999990318,2.07944163443174,39
0.999999999967306,5.24496240275221e-11,19.9999999961622,2.77258881293053,40
0.999999999753645,1.02703912124639e-10,19.9999999989038,2.07944163443174,41
0.999999999999999,0.753689671296411,8.2150037418808,9.79933144507627,42
0.999999999995157,9.21911935262872e-11,19.9999999988321,3.46573599142933,43
0.999999999999992,0.694002254003554,20,5.48377622837806,44
0.145476401321851,0.469519470626575,20,3.78056232819391,45
0.999999999918059,5.47178569745223e-11,19.9999999994515,3.46573599142933,46
0.99999999985501,6.41915667101861e-11,19.9999999972054,3.46573599142933,47
0.112639957971057,0.335278315057252,20,7.3093992409925,48
0.999999999781221,1.07423062251464e-10,19.9999999981189,2.77258881293053,49
0.999999999731422,3.98364906048941e-11,19.9999999965203,2.77258881293053,50
