"par1","par2","par3","",""
0.737525424254952,0.204596422786159,9.31047491725002,20.5189649816025,1
0.999999999397776,0.999999997925747,19.9999999810491,9.70406059791845,2
0.999999999999993,0.925070943806842,19.9999998827855,9.43348415159325,3
1,1,3.33220453030363,17.519649215341,4
0.999999996411318,0.99999999961413,19.9999999649509,9.01091341941967,5
0.206973882931227,0.82260981576623,20,10.1788739871737,6
0.999999999999973,0.94166659728629,19.9999999509369,9.87395972569532,7
0.0425864809594213,5.69567052235578e-10,1.9580649887324e-08,33.2710646668773,8
1,1,3.36729581311701,16.8609916303359,9
1,0.404388847053487,20,7.69401398004181,10
1,0.590409040576129,2.89078393897232,23.401372546543,11
0.999999999999997,0.602059256260398,6.54614658221359,10.9267370875043,12
1,1,1.43508450476462,27.9775872065149,13
1,0.999999999999997,0.916290735730814,31.2786352354089,14
0.999999998400377,1,19.9999999779736,11.090354954916,15
1,0.513570368211063,19.9999999999999,8.34545568626776,16
0.769863354444191,0.888015441348455,12.3197627444999,9.82695994651042,17
0.999999997713156,1,19.9999999862237,9.01091341941967,18
0.999999999999994,0.31426066105472,11.029922790767,8.17344491656322,19
0.999999999999996,0.979298179158917,19.9999999453357,10.9896774074799,20
0.999999996596313,1,19.9999999575419,9.01091341941967,21
0.999999990911515,0.999999999308556,19.9999999955204,6.9314718839233,22
0.999999996822775,1,19.999999991715,11.090354954916,23
0.883350998282703,0.421877601700442,11.0877999711088,9.82730263902031,24
1,1,1.54044503215168,29.409549965696,25
1,1,2.25129178247973,25.3193101020281,26
0.999999999999996,0.989011100965245,19.9999999999939,13.1154874855717,27
1,1,0.693147176669872,32.0817714093096,28
0.999999997885395,1,19.9999999989814,12.4766493119136,29
0.927232943232079,0.393524161779116,20,5.01649181026022,30
0.526793459372858,3.60453097162015e-09,1.59150975240293e-09,33.2710646668773,31
0.999999999999976,0.90191963008224,8.9313161844223,8.61520918881272,32
1,0.773710792454996,8.25273906994721,8.30706841839378,33
0.943988424989171,0.93672525027987,19.9999999999995,11.7765362144707,34
1,0.436609311162915,6.39122052357024,13.6577409831451,35
1,0.695858741170814,3.24589996671653,20.3123230563034,36
1,0.0646593411191487,19.9999999999999,25.245151350557,37
0.99999999999999,0.0865628311573634,2.45878179493925,32.8825377630753,38
0.999999998694209,1,19.9999999741202,11.090354954916,39
0.999999999992383,1,19.9999999303554,11.090354954916,40
1,1,3.21887577567725,19.4878523391723,41
0.999999997311983,1,19.9999999905763,10.3972077764173,42
0.582276761681728,1.7721489907493e-10,1.9400791196918e-08,33.2710646668773,43
0.999999999987064,0.170950226648155,8.79847768403582,28.4528915828761,44
0.737610593222346,0.997059407413502,18.1004145265373,10.3955631416732,45
0.999999999561692,0.845715190926628,20,6.67271362954491,46
1,0.947019366866508,20,14.4646217945127,47
0.175633179608004,0.702312494168703,20,10.2899761349727,48
0.999999999999999,0.999999999999999,3.36729581176279,16.8609916303359,49
1,0.999999999999999,1.38629433836241,29.4161695264422,50
