"par1","par2","par3","par4","par5","",""
0.149613631719198,0.671055549499609,0.0554702999251787,0.515875303882225,21.2604874086177,6.71502463577223,1
0.373286390052508,0.6189677777601,0.212901239431336,0.525973094909054,39.9999855946183,2.23655307161883,2
0.916117786002903,0.103012503552045,0.807254870597731,0.235637787118292,39.9999999381223,6.47521430858242,3
0.999999999098748,0.511843066185171,2.45310940161131e-10,0.331302138013244,39.9997978339617,5.54669548718842,4
0.999997349786863,0.313976608279359,3.97790126637535e-07,0.999869656313257,39.9999999999791,1.38630036288035,5
0.999999828801954,0.387453965764425,7.44439619950292e-12,0.99999997338734,39.9999999993841,2.07944221693621,6
0.771694629099439,0.0180737302148184,0.0175997104324819,0.971071443285886,39.7610523717211,1.38629436111989,7
0.999999561796776,0.31406053898888,9.35174197412147e-11,0.999633971637955,39.9999999999678,1.38630034281135,8
0.0551401381183407,0.052144013608073,0.320194037667573,0.0399875545763919,39.973560412821,6.80605510653679,9
0.223873162612138,0.21657487725071,0.150663421952029,0.222787274730138,39.9999890530331,2.52562080442947,10
0.999983821160282,0.653349118929138,2.84362624739498e-08,0.385132973416886,39.9999827340624,2.61079821899375,11
0.999999584939654,0.44193393106357,0.184045139223079,0.201377439135303,39.9999837085806,3.02602929863101,12
0.593837299439455,0.378682096230612,0.00674032376895595,0.291443917339292,39.9999999362331,1.53579306217792,13
0.999999999920336,0.577016698297198,2.87258285819403e-11,0.392846563364611,6.5050623739457,10.6751839655308,14
0.999810417317906,0.387456538680022,1.7373905541932e-11,0.999999946019615,39.9999999998527,1.38629503628484,15
0.999982465054246,0.433108950335935,1.0353551065051e-08,0.346277608307691,39.9999946164897,1.45976498184661,16
0.99999934093544,0.949517612819769,0.0397325874047518,0.867088547962615,39.9992797144032,8.19715229532997,17
0.68497327378572,0.228699366537067,0.0272274421569276,0.205867523975883,6.27794952494102,11.269431780397,18
0.998581133042152,0.46543724769482,5.54564982649328e-09,0.322791062088942,39.9999996829525,1.40227275091497,19
0.239196408073484,0.651843168396408,0.174312864626487,0.603949148479943,39.9999993025602,3.87831045462547,20
0.439720338373114,0.377605250646953,0.583422674309816,0.999989249950513,39.9997816529078,4.01160397666674,21
0.999996369895865,0.303859799276506,0.130339091208843,0.203295259646446,39.9999987699111,1.42797130767293,22
0.328430224975932,0.411255852236848,0.247414470233249,0.999999935002844,39.9999607885774,2.61632199917772,23
0.0152740584403992,0.299691342150765,0.20541184377726,0.134044592568097,39.9996547525852,4.52699026298612,24
0.138961559543932,0.367110681547063,7.52041890935951e-07,0.251162900023101,39.9999610566566,3.99096533953828,25
0.277245211094321,0.336061824681114,0.0703326618279583,0.999999999999843,6.13745135448144,7.52285972591107,26
0.45645804283297,0.43610966266962,0.0482049460405652,0.336397599916742,39.9999995295106,1.42660592207969,27
0.271918341564985,0.875672205396997,0.087572915568991,0.810749866652458,39.9999999850324,5.58886173506378,28
0.734794411977489,0.00389792459184829,0.00689451133511109,0.928051637152575,39.6195108544394,1.38629436111989,29
0.998673566457878,0.477084251691708,1.47613245688717e-09,0.207097342389429,39.9999995424397,1.44529428046421,30
0.760481887396476,0.0252089502914829,0.0149587814454502,0.962228096988982,39.8882459637566,1.38629436111989,31
0.727547017782273,0.188439202615749,0.14445293260295,0.999999996807526,39.99999999651,1.46664237219822,32
0.164220142041153,0.53853331537584,0.0137004355261503,0.423401508166187,39.9999970335774,1.4112534844621,33
0.999999999918062,0.330367313334105,0.467984718580556,0.999999849811124,39.9999999998815,1.38941414615294,34
0.999999942538895,0.421062384285756,0.306836239234888,0.121415985783059,10.0230644896761,10.0523828332424,35
0.99943279902494,0.246778586337224,8.88487354136571e-15,0.999111606462586,39.999999999998,1.38646166125422,36
0.999999940360215,0.50684021105807,3.15978897047328e-09,0.330673768773984,39.9999996909162,1.38905436836872,37
0.485982636163628,0.376484658972833,0.00264281045420579,0.0103488034113919,39.7321867638069,4.30107420531382,38
0.999892651494519,0.125792377076931,0.193402395590198,0.0579601443258271,39.9999926116508,2.72038113671093,39
0.991440335895662,0.679516391899946,4.79065222241889e-09,0.637344907210026,39.9999828298989,3.24535425157999,40
0.999999260769975,0.966452855380185,0.0128001387096571,0.549862432598544,25.0166727690405,11.0395805854622,41
0.999999999882574,0.239400355119476,0.446842442614383,0.999999999965989,7.52051373089454,7.05897485119151,42
0.294117620985289,0.407727664551091,0.137853806826635,0.307824720782778,39.9999980151083,1.43603204332455,43
0.999999999955207,0.436390806561507,0.771210865740457,0.999999998526502,39.9999999995439,1.38855791231046,44
0.999999944104841,0.477658996037471,0.24960230536494,0.358072088597615,39.9999992414759,1.41794073745952,45
0.997152677544274,0.0987345956881539,0.188361007784517,0.0533137591270895,24.4254541959184,4.60357373706701,46
0.999999997875071,0.53436354382993,2.3173699643793e-10,0.35155753317934,39.9999819905398,2.08176553107762,47
0.999999916543598,0.796156657353451,2.72038719804259e-11,0.90451117133041,39.9999999681058,3.40763363548689,48
0.440852522463366,0.00973659157762235,0.0154318001027877,0.956505970697802,39.8426754709507,2.07944154167984,49
0.999944299055927,0.369445122454844,0.0292850224983685,0.283923876286921,39.999999811818,1.45339869058638,50
