"par1","par2","par3","",""
0.0561785338352935,0.33523381102975,39.9999999999998,3.6149070115919,1
0.0923047978786135,0.445380049733387,40,7.60405894571604,2
0.075203913256685,0.654190274881116,40,6.36000571197296,3
0.99916457934541,0.0152706036487195,39.0307414837667,2.07944154167984,4
0.529168656182037,0.901570039529812,40,9.13754573307957,5
0.967513336141641,0.0156007317089464,38.7868698169237,2.07944154167984,6
0.985026822638118,0.00855499547734963,39.3194438068741,1.38629436111989,7
0.0424032622610541,0.313928439805199,40,6.86254917602383,8
0.987147449668989,0.00787789794684814,39.2440063772367,2.07944154167984,9
0.0845312216080146,0.638794287592588,39.9999999999998,8.28037744891414,10
1,0.733726485962145,40,5.325147159831,11
0.974169014157053,0.00880736365245023,38.8496773929409,4.15888308335967,12
0.13062255038308,0.708464115561136,40,8.8429758606827,13
0.844112417475518,0.782728876990644,10.0448355034116,9.11407497686363,14
0.0696959122012618,0.560530578885985,39.9999999999573,9.50500365455032,15
0.984768806337683,0.0233093868023535,38.9863865730169,2.77258872223978,16
0.115304852102681,0.611238982930093,39.9999999999998,8.03403071470667,17
0.960063064218096,0.0219541266878987,39.3862898333022,4.15888308335967,18
0.0732624094147918,0.554316466786726,40,6.70814924572333,19
0.975982309166759,0.00132380351054202,38.8407047233633,3.46573590279973,20
0.98032271950185,0.00682981363937212,39.4090796324515,2.07944154167984,21
0.966843604485081,0.0296392529434625,39.7357455350069,2.07944154167984,22
0.0461090709025527,0.222506691354783,40,9.92984399293458,23
1,0.878616148895823,40,5.70059355006433,24
0.0942902803091658,0.625584909082778,39.9999999999997,8.69920683510387,25
0.179607791962679,0.633989057251022,40,3.4778807443414,26
0.223871402956207,0.0730612342822269,5.56967356885118,7.33110774059575,27
0.113213157239747,0.659103843557375,39.9999999999999,4.97270299760224,28
0.0484339655654228,0.342225628403482,39.9999999999973,11.9658270750501,29
0.985423430353225,0.00451903284004195,38.4224318839829,1.38629436111989,30
0.122348455503931,0.429345527469211,40,9.06813994931669,31
0.0767111244068517,0.334852174423054,39.9999999999998,7.35111889892413,32
0.0702976888367738,0.146693841094983,39.9999999999998,11.5128252861627,33
0.0912112832447329,0.741032043961191,39.9999999999999,10.6832099171363,34
0.0490426834643512,0.231581041349539,40,13.245858888933,35
0.989513703411644,0.015401339782243,39.4832429343775,1.38629436111989,36
0.089146664435408,0.499924480994851,40,4.98620636416987,37
0.0891134315681655,0.647433029510701,40,4.05259585429468,38
0.910848181183298,0.0338290130405726,39.9714291190492,2.07944154167984,39
0.933798214245225,0.0180087733815918,39.2330439131155,2.77258872223978,40
0.948251909877335,0.0218297103432472,39.7142944684861,2.07944154167984,41
0.999999999999986,0.753689656561004,8.21500290039012,9.79933144507628,42
0.946016906501624,0.0158992827686947,39.8731622923511,3.46573590279973,43
0.999999999999924,0.769377973273438,40,5.3530784659672,44
0.0803108580226234,0.537677648507879,39.9999999999999,3.58804728907624,45
0.99658222180155,0.00197685894343851,39.6570061651941,3.46573590279973,46
0.969436365874561,0.0249862988941472,39.3929443787775,3.46573590279973,47
0.0601033408189346,0.383848059157694,39.9999999999999,7.12865756280427,48
0.986892403708419,0.0531007480708753,39.4099241732404,2.77258872223978,49
0.960426044905339,0.0129381434341256,38.3508373027036,2.77258872223978,50
