"par1","par2","par3","",""
0.999999999997001,0.48626793785045,39.9999999970169,1.38629437539998,1
0.999999999999995,0.278234398389434,39.9999999999996,2.07989782899639,2
0.3967467082274,0.51133121038028,9.03409274233973,6.31015866740278,3
0.0561741767733401,0.0239626976528851,39.9999999582114,9.04467463184665,4
0.0695061526661571,0.0763406875163977,40,7.39133927222442,5
0.0930877258311132,0.117748757471398,21.7146579281526,6.92285725734445,6
0.0596044107586397,0.0791990129150821,40,6.02720006842037,7
0.999999833523075,0.297139071544073,34.1513291316403,2.74298309775223,8
0.688898753255448,0.933608528889038,7.8461628410916,13.4553391088034,9
0.979925618290071,0.347141171642562,40,3.46865483216647,10
0.999999999999999,0.941416058091235,2.582071853292,15.0412750248369,11
0.0389138856435973,0.067044229444623,38.841477607491,7.0847228185749,12
1,0.627224686785521,3.74951478534628,13.5657822947362,13
0.0539666734680423,0.0792955185908438,40,4.49269924581137,14
0.999999999999724,0.653254641000974,39.9999999999883,1.38630856829792,15
0.104044799044615,0.164927165132407,39.9999999433758,3.12662899464112,16
0.999999998420864,0.228971800219696,40,2.77838166993108,17
0.115303653374715,0.125534592160872,40,2.35718121517746,18
0.455782340832027,0.444640385010869,10.83473527478,6.05900866937932,19
0.913714653701732,0.0317920948682344,39.9999999999998,5.13846952225558,20
0.134240505423092,0.153170959282942,40,1.6516865480336,21
0.0429121950183694,0.0348200857120403,39.9774502127889,12.3147589790564,22
0.106258532257794,0.13432281786657,40,2.34199121185031,23
0.999999999999999,0.338871128483028,4.67677982526589,6.37485984015391,24
0.257096365821604,0.244926572102384,40,1.57775726568021,25
0.999999999999911,0.21228555971558,39.9999999999992,1.3865646903109,26
0.999999999855424,0.199440678728809,39.9999999999996,1.38675788789376,27
0.045757040679587,0.0909808451530033,39.9999999999998,5.5797421905843,28
0.0473054978567901,0.0677387601678572,39.9999999999408,7.59953715952106,29
0.15140198063297,0.218030804279792,40,1.56708606996115,30
0.0792020323092552,0.101278883552581,31.5129817213663,8.12971701730665,31
0.9999999999974,0.49133463266857,39.9955311528136,3.29583687479349,32
0.999999999999868,0.287475951092182,39.9999999999868,2.07947278261509,33
0.0321461257350769,0.0470466487183221,39.9999999999998,5.23676779344543,34
0.226269001111167,0.274776308690425,39.9999999999999,2.10560858294988,35
1,0.515651812524071,4.58987733217139,5.99553560766762,36
0.137781741238667,0.127418733026499,40,2.19669251951227,37
0.0613944346598055,0.0514579038157328,39.9999999999996,5.76334504693509,38
0.999999999999981,0.212286412601041,39.9999999999992,1.38656467694969,39
0.503811869909045,0.714404917003756,5.39101459348302,11.1821947667126,40
0.374320171484485,0.398849291318173,39.9999999999998,2.08458576945925,41
0.999858268422289,0.125603840995575,40,2.09525410154669,42
0.999999999999937,0.212287289242856,39.9999999999991,1.38656466348654,43
0.221838230259453,0.0596320972545067,8.7108669823364,11.6146689032587,44
0.979245761819207,0.00191340729049008,39.1796167544841,1.38629436111989,45
0.244349192704176,0.386267788655624,40,2.82473991899592,46
0.203959085614778,0.271698790261685,40,1.42271171916602,47
1,0.652501964779166,40,3.48811667328809,48
0.999999999968451,0.529700241937347,16.6188404403319,2.65717376335755,49
0.999991687325918,0.239713442324127,40,1.40474156831549,50
