"","name_exp","ID","name","gender","birth","label","trial","probability1","probability2","picture1","picture2","pic_order","start_time","end_time","choose","direction","rating_start","rating_end","rating_decision","rating_rt","left_result","right_result","outcome","outcome_start","outcome_end","parameter","total","pic1","pic2","decisions","left","right","outcome1","outcome2","condition","decision_rt","outcome_rt"
"1","Experiment_fsg",1,"jzy","female",2006,1,1,529.6319736,386.2759082,6,5,0,0.5321289,2.8934624,"j",2,3.8043404,4.3992562,50,0.5949158,-1,1,1,4.3993124,5.9089447,11,16,5,6,1,1,-1,1,-1,"Mixed",2.3613335,1.5096323
"2","Experiment_fsg",1,"jzy","female",2006,1,2,823.0383444,391.2060455,6,5,0,6.4203331,11.8052649,"f",1,12.6527053,13.0918985,50,0.4391932,-1,1,-1,13.0919522,14.5992859,11,15,5,6,2,1,-1,-1,1,"Mixed",5.3849318,1.5073337
"3","Experiment_fsg",1,"jzy","female",2006,1,3,111.6104952,734.0555685,6,5,0,15.1057862,16.3096031,"j",2,17.1517568,17.5677125,50,0.415955699999998,1,1,1,17.5677686,19.0759248,11,16,5,6,1,1,1,1,1,"Mixed",1.2038169,1.5081562
"4","Experiment_fsg",1,"jzy","female",2006,1,4,305.8359985,206.5165922,6,5,0,19.5905586,20.6372947,"j",2,21.48385,21.9860197,50,0.5021697,-1,1,1,21.9860901,23.4931167,11,17,5,6,1,1,-1,1,-1,"Mixed",1.0467361,1.5070266
"5","Experiment_fsg",1,"jzy","female",2006,1,5,807.0975195,844.2874574,6,5,0,24.0012726,24.6214026,"j",2,25.4543373,29.2482498,70,3.7939125,-1,-1,-1,29.2483118,30.7574187,11,16,5,6,1,-1,-1,-1,-1,"Mixed",0.62013,1.5091069
"6","Experiment_fsg",1,"jzy","female",2006,1,6,574.2383595,112.9952296,6,5,0,31.265938,32.3258476,"j",2,33.1707475,34.7228887,50,1.5521412,-1,1,1,34.7230063,36.2296905,11,17,5,6,1,1,-1,1,-1,"Mixed",1.0599096,1.5066842
"7","Experiment_fsg",1,"jzy","female",2006,1,7,616.1831752,180.2712609,6,5,0,36.7367997,37.3733269,"j",2,38.2079814,38.6836726,50,0.4756912,-1,1,1,38.6837872,40.1909999,11,18,5,6,1,1,-1,1,-1,"Mixed",0.636527200000003,1.5072127
"8","Experiment_fsg",1,"jzy","female",2006,1,8,786.9563444,521.3129214,6,5,0,40.6977907,40.9733387,"j",2,41.8069046,42.4434937,50,0.636589099999995,-1,1,1,42.443565,43.9506166,11,19,5,6,1,1,-1,1,-1,"Mixed",0.275548000000001,1.5070516
"9","Experiment_fsg",1,"jzy","female",2006,1,9,30.85887139,555.6779053,6,5,0,44.4619846,44.957418,"j",2,45.8008762,47.7027861,60,1.9019099,1,1,1,47.7029057,49.2103571,11,20,5,6,1,1,1,1,1,"Mixed",0.495433399999996,1.5074514
"10","Experiment_fsg",1,"jzy","female",2006,1,10,794.5200289,185.6345477,6,5,0,49.71858,50.1414009,"j",2,50.9756547,52.983734,60,2.0080793,-1,1,1,52.9838359,54.490544,11,21,5,6,1,1,-1,1,-1,"Mixed",0.422820899999998,1.5067081
"11","Experiment_fsg",1,"jzy","female",2006,1,11,149.3657132,477.7494486,6,5,0,55.0011733,55.5972503,"j",2,56.4409873,57.6947813,60,1.253794,1,1,1,57.6949028,59.2015791,11,22,5,6,1,1,1,1,1,"Mixed",0.596077000000001,1.5066763
"12","Experiment_fsg",1,"jzy","female",2006,1,12,185.0961696,890.7028879,6,5,0,59.7104824,60.0774735,"j",2,60.9117668,62.8645504,60,1.9527836,1,-1,-1,62.864657,64.3784335,11,21,5,6,1,-1,1,-1,1,"Mixed",0.366991100000007,1.5137765
"13","Experiment_fsg",1,"jzy","female",2006,1,13,485.1598907,893.3356129,6,5,0,64.8864838,65.2692072,"j",2,66.101442,66.527274,50,0.425832,-1,-1,-1,66.5273451,68.0359093,11,20,5,6,1,-1,-1,-1,-1,"Mixed",0.382723400000003,1.5085642
"14","Experiment_fsg",1,"jzy","female",2006,1,14,714.7048473,194.5021316,6,5,0,68.5537348,69.3498484,"j",2,70.1911788,72.8711026,30,2.6799238,-1,1,1,72.8712023,74.3785212,11,21,5,6,1,1,-1,1,-1,"Mixed",0.796113599999998,1.5073189
"15","Experiment_fsg",1,"jzy","female",2006,1,15,638.473572,990.4400617,6,5,0,74.8890697,75.8771934,"j",2,76.7253821,81.0358451,45,4.310463,-1,-1,-1,81.035922,82.543013,11,20,5,6,1,-1,-1,-1,-1,"Mixed",0.988123700000003,1.507091
"16","Experiment_fsg",1,"jzy","female",2006,1,16,477.405247,849.384191,6,5,0,83.0540731,83.3651223,"j",2,84.2009915,85.5029161,60,1.30192459999999,-1,-1,-1,85.5030287,87.0105116,11,19,5,6,1,-1,-1,-1,-1,"Mixed",0.311049199999999,1.5074829
"17","Experiment_fsg",1,"jzy","female",2006,1,17,836.482426,66.52359216,6,5,0,87.5189233,87.8375206,"j",2,88.6697855,91.0618085,30,2.39202299999999,-1,1,1,91.0619528,92.5686668,11,20,5,6,1,1,-1,1,-1,"Mixed",0.318597300000008,1.506714
"18","Experiment_fsg",1,"jzy","female",2006,1,18,558.6700654,281.1572114,6,5,0,93.076158,93.468933,"j",2,94.3004313,96.0993997,30,1.79896840000001,-1,1,1,96.09952,97.6058512,11,21,5,6,1,1,-1,1,-1,"Mixed",0.392775,1.50633120000001
"19","Experiment_fsg",1,"jzy","female",2006,1,19,456.9016729,714.2422353,6,5,0,98.1122677,98.3971734,"j",2,99.2287202,101.2560776,30,2.0273574,-1,1,1,101.2561593,102.7635565,11,22,5,6,1,1,-1,1,-1,"Mixed",0.284905699999996,1.50739720000001
"20","Experiment_fsg",1,"jzy","female",2006,1,20,560.6899186,664.6772259,6,5,0,103.2744746,104.3088739,"j",2,105.1444096,106.8766639,30,1.73225429999999,-1,1,1,106.8767947,108.3839192,11,23,5,6,1,1,-1,1,-1,"Mixed",1.03439929999999,1.50712449999999
"21","Experiment_fsg",1,"jzy","female",2006,1,21,412.9200635,428.1070738,6,5,0,108.8897665,109.1569067,"j",2,109.9889413,112.6726042,20,2.6836629,-1,1,1,112.6727243,114.1818076,11,24,5,6,1,1,-1,1,-1,"Mixed",0.2671402,1.5090833
"22","Experiment_fsg",1,"jzy","female",2006,1,22,218.2280277,363.1711226,6,5,0,114.6933082,115.0448373,"j",2,115.8809038,118.2166743,10,2.3357705,1,1,1,118.2167731,119.7239155,11,25,5,6,1,1,1,1,1,"Mixed",0.351529099999993,1.50714240000001
"23","Experiment_fsg",1,"jzy","female",2006,1,23,886.958243,968.9621163,6,5,0,120.2325867,120.6448841,"j",2,121.4822733,123.7268701,10,2.2445968,-1,-1,-1,123.7269657,125.2338942,11,24,5,6,1,-1,-1,-1,-1,"Mixed",0.4122974,1.5069285
"24","Experiment_fsg",1,"jzy","female",2006,1,24,75.05292936,469.9003387,6,5,0,125.742631,126.0288546,"j",2,126.8604623,129.3482242,5,2.48776190000001,1,1,1,129.3483192,130.8551725,11,25,5,6,1,1,1,1,1,"Mixed",0.2862236,1.50685330000002
"25","Experiment_fsg",1,"jzy","female",2006,1,25,529.6319736,386.2759082,2,1,0,131.364792,137.5889591,"f",1,138.4301556,142.5720767,100,4.14192109999999,0,2,0,142.5721506,144.0785141,11,25,1,2,2,2,0,0,2,"Reward",6.22416710000002,1.50636350000002
"26","Experiment_fsg",1,"jzy","female",2006,1,26,823.0383444,391.2060455,2,1,0,144.589681,145.3326966,"f",1,146.1761147,149.5340523,45,3.35793760000001,0,2,0,149.5341209,151.0415169,11,25,1,2,2,2,0,0,2,"Reward",0.743015599999978,1.507396
"27","Experiment_fsg",1,"jzy","female",2006,1,27,111.6104952,734.0555685,2,1,0,151.5508698,151.9009722,"f",1,152.7395343,156.4066908,30,3.6671565,2,2,2,156.4067722,157.913822,11,27,1,2,2,2,2,2,2,"Reward",0.350102400000026,1.5070498
"28","Experiment_fsg",1,"jzy","female",2006,1,28,305.8359985,206.5165922,2,1,0,158.424667,158.9007467,"f",1,159.7381531,162.1384728,10,2.40031969999998,0,2,0,162.1385751,163.6451569,11,27,1,2,2,2,0,0,2,"Reward",0.476079700000014,1.50658179999999
"29","Experiment_fsg",1,"jzy","female",2006,1,29,807.0975195,844.2874574,2,1,0,164.1543753,166.5968284,"j",2,167.432559,169.448385,70,2.015826,0,0,0,169.4485194,170.9622678,11,27,1,2,1,0,0,0,0,"Reward",2.44245309999999,1.5137484
"30","Experiment_fsg",1,"jzy","female",2006,1,30,574.2383595,112.9952296,2,1,0,171.4710398,172.044886,"j",2,172.878874,175.5492571,70,2.67038310000001,0,2,2,175.5494154,177.0576169,11,29,1,2,1,2,0,2,0,"Reward",0.573846199999991,1.50820150000001
"31","Experiment_fsg",1,"jzy","female",2006,1,31,616.1831752,180.2712609,2,1,0,177.5682585,177.9087402,"j",2,178.7468579,179.4960059,50,0.749147999999991,0,2,2,179.4961095,181.0038157,11,31,1,2,1,2,0,2,0,"Reward",0.340481699999998,1.5077062
"32","Experiment_fsg",1,"jzy","female",2006,1,32,786.9563444,521.3129214,2,1,0,181.5118917,182.3006934,"j",2,183.1368841,184.6102547,40,1.47337060000001,0,2,2,184.6104029,186.1181089,11,33,1,2,1,2,0,2,0,"Reward",0.788801699999993,1.50770600000001
"33","Experiment_fsg",1,"jzy","female",2006,1,33,30.85887139,555.6779053,2,1,0,186.6259528,186.9246535,"j",2,187.765082,189.8702261,30,2.10514409999999,2,2,2,189.8703386,191.3840263,11,35,1,2,1,2,2,2,2,"Reward",0.298700700000012,1.51368769999999
"34","Experiment_fsg",1,"jzy","female",2006,1,34,794.5200289,185.6345477,2,1,0,191.8924111,194.4766877,"j",2,195.3135532,197.5065632,20,2.19300999999999,0,2,2,197.506669,199.0134064,11,37,1,2,1,2,0,2,0,"Reward",2.58427660000001,1.50673740000002
"35","Experiment_fsg",1,"jzy","female",2006,1,35,149.3657132,477.7494486,2,1,0,199.5216751,199.8125883,"j",2,200.6442972,203.308716,10,2.66441879999999,2,2,2,203.3088319,204.8226262,11,39,1,2,1,2,2,2,2,"Reward",0.290913199999977,1.5137943
"36","Experiment_fsg",1,"jzy","female",2006,1,36,185.0961696,890.7028879,2,1,0,205.3313171,205.7409173,"j",2,206.5724831,209.2984824,5,2.72599930000001,2,0,0,209.2986539,210.8053817,11,39,1,2,1,0,2,0,2,"Reward",0.4096002,1.50672779999999
"37","Experiment_fsg",1,"jzy","female",2006,1,37,485.1598907,893.3356129,2,1,0,211.3166923,212.2844663,"f",1,213.1196725,216.2540826,50,3.1344101,0,0,0,216.2541881,217.7608321,11,39,1,2,2,0,0,0,0,"Reward",0.967773999999991,1.50664399999999
"38","Experiment_fsg",1,"jzy","female",2006,1,38,714.7048473,194.5021316,2,1,0,218.2698108,220.0844504,"f",1,220.9212958,223.550394,40,2.62909820000002,0,2,0,223.5504905,225.0570677,11,39,1,2,2,2,0,0,2,"Reward",1.81463960000002,1.50657720000001
"39","Experiment_fsg",1,"jzy","female",2006,1,39,638.473572,990.4400617,2,1,0,225.568339,225.9565848,"f",1,226.7934288,227.9343264,60,1.14089760000002,0,0,0,227.9344489,229.4410254,11,39,1,2,2,0,0,0,0,"Reward",0.388245799999993,1.50657649999999
"40","Experiment_fsg",1,"jzy","female",2006,1,40,477.405247,849.384191,2,1,0,229.9480808,230.8524808,"f",1,231.6844962,233.6321884,70,1.94769219999998,0,0,0,233.632336,235.1394997,11,39,1,2,2,0,0,0,0,"Reward",0.904399999999981,1.50716369999998
"41","Experiment_fsg",1,"jzy","female",2006,1,41,836.482426,66.52359216,2,1,0,235.6466015,236.0124385,"j",2,236.842831,239.5245504,40,2.68171940000002,0,2,2,239.5246473,241.0316163,11,41,1,2,1,2,0,2,0,"Reward",0.365836999999999,1.506969
"42","Experiment_fsg",1,"jzy","female",2006,1,42,558.6700654,281.1572114,2,1,0,241.5390856,241.9243481,"j",2,242.7572206,245.0833793,35,2.32615869999998,0,2,2,245.0835426,246.5917791,11,43,1,2,1,2,0,2,0,"Reward",0.38526250000001,1.50823650000001
"43","Experiment_fsg",1,"jzy","female",2006,1,43,456.9016729,714.2422353,2,1,0,247.0991364,247.4366647,"j",2,248.2704442,250.1419364,30,1.87149220000001,0,2,2,250.1420754,251.6499414,11,45,1,2,1,2,0,2,0,"Reward",0.337528300000002,1.50786599999998
"44","Experiment_fsg",1,"jzy","female",2006,1,44,560.6899186,664.6772259,2,1,0,252.156239,252.4363779,"j",2,253.2688875,256.0484042,25,2.77951669999999,0,2,2,256.0485033,257.554705,11,47,1,2,1,2,0,2,0,"Reward",0.280138899999997,1.50620170000002
"45","Experiment_fsg",1,"jzy","female",2006,1,45,412.9200635,428.1070738,2,1,0,258.0631892,258.4044153,"j",2,259.2357145,261.2456813,20,2.00996680000003,0,2,2,261.2458033,262.7526733,11,49,1,2,1,2,0,2,0,"Reward",0.341226099999972,1.50687000000005
"46","Experiment_fsg",1,"jzy","female",2006,1,46,218.2280277,363.1711226,2,1,0,263.2614875,263.8281899,"j",2,264.6610229,266.9713618,15,2.31033890000003,2,2,2,266.9715194,268.4793357,11,51,1,2,1,2,2,2,2,"Reward",0.566702399999997,1.5078163
"47","Experiment_fsg",1,"jzy","female",2006,1,47,886.958243,968.9621163,2,1,0,268.9877132,269.5403913,"j",2,270.3781997,272.655248,10,2.27704829999999,0,0,0,272.655345,274.1619444,11,51,1,2,1,0,0,0,0,"Reward",0.552678100000037,1.50659939999997
"48","Experiment_fsg",1,"jzy","female",2006,1,48,75.05292936,469.9003387,2,1,0,274.6699058,275.4365827,"j",2,276.2803317,278.9582618,5,2.67793010000003,2,2,2,278.958361,280.4655705,11,53,1,2,1,2,2,2,2,"Reward",0.766676899999993,1.50720949999999
"49","Experiment_fsg",1,"jzy","female",2006,1,49,575.5179931,515.545833,4,3,0,281.0034995,287.9562888,"j",2,288.7964052,293.0911841,90,4.29477890000004,-2,0,0,293.0912709,294.5983255,12,53,3,4,1,0,-2,0,-2,"Punishment",6.95278930000001,1.5070546
"50","Experiment_fsg",1,"jzy","female",2006,1,50,873.8954482,712.6975257,4,3,0,295.1092926,295.4843427,"j",2,296.3226976,298.0799621,70,1.75726449999996,0,0,0,298.0800769,299.587128,12,53,3,4,1,0,0,0,0,"Punishment",0.37505010000001,1.50705110000001
"51","Experiment_fsg",1,"jzy","female",2006,1,51,30.24033752,80.42832322,4,3,0,300.0955615,300.3725056,"j",2,301.2068695,302.43664,50,1.22977050000003,-2,-2,-2,302.4367176,303.94346,12,51,3,4,1,-2,-2,-2,-2,"Punishment",0.276944100000037,1.50674240000001
"52","Experiment_fsg",1,"jzy","female",2006,1,52,969.5483966,269.5505586,4,3,0,304.4501612,304.8602883,"j",2,305.692243,307.0443636,40,1.35212059999998,0,0,0,307.0444446,308.5504762,12,51,3,4,1,0,0,0,0,"Punishment",0.410127099999954,1.50603159999997
"53","Experiment_fsg",1,"jzy","female",2006,1,53,136.5904015,471.8923832,4,3,0,309.0615276,309.2922106,"j",2,310.1384625,312.3105415,10,2.172079,-2,0,0,312.310651,313.8176585,12,51,3,4,1,0,-2,0,-2,"Punishment",0.230682999999999,1.50700749999999
"54","Experiment_fsg",1,"jzy","female",2006,1,54,517.7361747,785.5052004,4,3,0,314.3256837,315.4202517,"f",1,316.2572562,318.3628171,80,2.1055609,-2,0,-2,318.3629288,319.8696855,12,49,3,4,2,0,-2,-2,0,"Punishment",1.09456799999998,1.50675669999998
"55","Experiment_fsg",1,"jzy","female",2006,1,55,664.4869345,611.5944505,4,3,0,320.3784809,321.2603467,"f",1,322.1042114,324.3322005,30,2.2279891,-2,0,-2,324.3323173,325.8393339,12,47,3,4,2,0,-2,-2,0,"Punishment",0.881865800000014,1.50701659999999
"56","Experiment_fsg",1,"jzy","female",2006,1,56,494.9310681,492.6953006,4,3,0,326.3502348,326.7962373,"f",1,327.6325212,331.2322926,0,3.59977140000001,-2,0,-2,331.2323896,332.7416866,12,45,3,4,2,0,-2,-2,0,"Punishment",0.446002499999963,1.509297
"57","Experiment_fsg",1,"jzy","female",2006,1,57,815.9349764,728.207685,4,3,0,333.252712,333.7560211,"j",2,334.5910458,337.3121165,0,2.72107069999998,0,0,0,337.3122631,338.8186745,12,45,3,4,1,0,0,0,0,"Punishment",0.503309100000024,1.50641139999999
"58","Experiment_fsg",1,"jzy","female",2006,1,58,308.4857512,834.2397218,4,3,0,339.3296546,341.6119999,"j",2,342.4551084,345.2679468,0,2.81283840000003,-2,0,0,345.2680581,346.7740019,12,45,3,4,1,0,-2,0,-2,"Punishment",2.28234529999997,1.50594379999995
"59","Experiment_fsg",1,"jzy","female",2006,1,59,904.2230414,177.8634172,4,3,0,347.2823963,349.5479948,"j",2,350.3859557,353.7242279,100,3.33827220000001,0,-2,-2,353.7243273,355.2307099,12,43,3,4,1,-2,0,-2,0,"Punishment",2.26559850000001,1.5063826
"60","Experiment_fsg",1,"jzy","female",2006,1,60,277.629586,793.5418949,4,3,0,355.7398912,356.0438727,"f",1,356.8785545,359.0958194,100,2.21726489999998,-2,0,-2,359.0959142,360.6031962,12,41,3,4,2,0,-2,-2,0,"Punishment",0.30398150000002,1.50728200000003
"61","Experiment_fsg",1,"jzy","female",2006,1,61,448.8930615,116.1679469,4,3,0,361.1141848,361.8360595,"j",2,362.6784992,363.6950703,50,1.01657110000002,-2,-2,-2,363.6951985,365.2087741,12,39,3,4,1,-2,-2,-2,-2,"Punishment",0.721874700000001,1.51357560000002
"62","Experiment_fsg",1,"jzy","female",2006,1,62,941.9207769,288.8751485,4,3,0,365.71524,366.0998518,"j",2,366.9310086,369.2477639,0,2.31675530000001,0,0,0,369.2478269,370.7539564,12,39,3,4,1,0,0,0,0,"Punishment",0.384611800000016,1.50612949999999
"63","Experiment_fsg",1,"jzy","female",2006,1,63,231.2433779,202.5461706,4,3,0,371.2649479,371.6278181,"j",2,372.4653437,375.1748459,0,2.70950219999997,-2,-2,-2,375.1749144,376.6828745,12,37,3,4,1,-2,-2,-2,-2,"Punishment",0.362870200000032,1.50796010000005
"64","Experiment_fsg",1,"jzy","female",2006,1,64,565.9763308,886.5528944,4,3,0,377.1938916,377.9157773,"f",1,378.7544264,381.4903419,0,2.73591549999998,-2,0,-2,381.4904554,383.0041788,12,35,3,4,2,0,-2,-2,0,"Punishment",0.72188570000003,1.5137234
"65","Experiment_fsg",1,"jzy","female",2006,1,65,68.11952299,249.482824,4,3,0,383.5129974,383.9398029,"f",1,384.7795851,388.252033,0,3.47244789999996,-2,-2,-2,388.2521134,389.759755,12,33,3,4,2,-2,-2,-2,-2,"Punishment",0.4268055,1.5076416
"66","Experiment_fsg",1,"jzy","female",2006,1,66,628.3385697,251.4830291,4,3,0,390.2708571,390.60394,"j",2,391.4425297,396.2568001,70,4.8142704,-2,0,0,396.2568823,397.7640313,12,33,3,4,1,0,-2,0,-2,"Punishment",0.333082900000022,1.50714900000003
"67","Experiment_fsg",1,"jzy","female",2006,1,67,276.8711187,983.3141125,4,3,0,398.2744702,398.7878087,"j",2,399.6231508,401.3841007,70,1.76094989999996,-2,0,0,401.3842157,402.8908728,12,33,3,4,1,0,-2,0,-2,"Punishment",0.513338500000032,1.50665709999998
"68","Experiment_fsg",1,"jzy","female",2006,1,68,673.4269564,625.6113239,4,3,0,403.3989065,404.0357303,"j",2,404.8788021,406.5328605,70,1.65405840000005,-2,0,0,406.5329301,408.0400257,12,33,3,4,1,0,-2,0,-2,"Punishment",0.636823800000002,1.50709560000001
"69","Experiment_fsg",1,"jzy","female",2006,1,69,114.772116,300.2795218,4,3,0,408.5467085,408.8041105,"j",2,409.6361365,411.2933904,70,1.6572539,-2,0,0,411.2934606,412.8013172,12,33,3,4,1,0,-2,0,-2,"Punishment",0.257401999999956,1.50785660000003
"70","Experiment_fsg",1,"jzy","female",2006,1,70,801.7158658,863.0746812,4,3,0,413.3127141,413.5637943,"j",2,414.4083071,415.9620396,70,1.55373250000002,0,0,0,415.9621623,417.4688551,12,33,3,4,1,0,0,0,0,"Punishment",0.25108019999999,1.5066928
"71","Experiment_fsg",1,"jzy","female",2006,1,71,597.4032679,507.5198197,4,3,0,417.9768157,418.2758611,"j",2,419.1079274,421.1873541,70,2.0794267,-2,0,0,421.1874572,422.6942123,12,33,3,4,1,0,-2,0,-2,"Punishment",0.299045400000011,1.50675510000002
"72","Experiment_fsg",1,"jzy","female",2006,1,72,172.6437477,192.3968943,4,3,0,423.2017802,423.6677049,"j",2,424.4996933,426.2598145,70,1.76012120000001,-2,-2,-2,426.259925,427.7663095,12,31,3,4,1,-2,-2,-2,-2,"Punishment",0.465924700000016,1.50638449999997
"73","Experiment_fsg",1,"jzy","female",2006,1,73,988.8529595,89.32471664,7,8,1,430.7598012,433.107822,"j",2,433.9502169,436.4609122,50,2.51069530000001,0,2,2,436.461,437.9683607,8,33,7,8,2,0,2,2,0,"Reward",2.34802079999997,1.50736069999999
"74","Experiment_fsg",1,"jzy","female",2006,1,74,434.7308097,830.2634243,7,8,1,438.4793649,442.1157031,"j",2,442.9561908,446.6338313,70,3.6776405,2,0,0,446.6339126,448.1416552,8,33,7,8,2,2,0,0,2,"Reward",3.63633820000001,1.50774260000003
"75","Experiment_fsg",1,"jzy","female",2006,1,75,332.5301632,972.4345708,7,8,1,448.6536618,449.2436185,"j",2,450.0788378,451.9486517,70,1.86981390000005,2,0,0,451.9487674,453.4565385,8,33,7,8,2,2,0,0,2,"Reward",0.589956700000016,1.50777110000001
"76","Experiment_fsg",1,"jzy","female",2006,1,76,674.5511763,142.5586215,7,8,1,453.9626432,454.2275757,"j",2,455.0591862,456.4867859,50,1.42759969999997,2,2,2,456.4868652,458.0012126,8,35,7,8,2,2,2,2,2,"Reward",0.264932499999986,1.51434739999996
"77","Experiment_fsg",1,"jzy","female",2006,1,77,123.9436001,879.99624,7,8,1,458.5120163,458.8355264,"j",2,459.6704714,461.204132,40,1.53366060000002,2,0,0,461.2042373,462.7109519,8,35,7,8,2,2,0,0,2,"Reward",0.323510099999964,1.50671460000001
"78","Experiment_fsg",1,"jzy","female",2006,1,78,729.9710589,680.404049,7,8,1,463.2182171,463.4996163,"j",2,464.3307925,466.2904321,30,1.9596396,2,0,0,466.2905903,467.7974252,8,35,7,8,2,2,0,0,2,"Reward",0.28139920000001,1.5068349
"79","Experiment_fsg",1,"jzy","female",2006,1,79,827.2734773,161.9788898,7,8,1,468.3047936,468.6594207,"j",2,469.4898713,471.21771,20,1.72783870000001,0,2,2,471.2177964,472.7256936,8,37,7,8,2,0,2,2,0,"Reward",0.354627100000016,1.5078972
"80","Experiment_fsg",1,"jzy","female",2006,1,80,989.114665,888.8623716,7,8,1,473.2367825,474.107435,"f",1,474.9451198,476.8731846,70,1.92806480000002,0,0,0,476.8733494,478.3808512,8,37,7,8,1,0,0,0,0,"Reward",0.870652500000006,1.5075018
"81","Experiment_fsg",1,"jzy","female",2006,1,81,555.9454451,156.6935409,7,8,1,478.8889042,479.1794659,"f",1,480.0113372,483.3910636,60,3.37972639999998,2,2,2,483.3911762,484.8978409,8,39,7,8,1,2,2,2,2,"Reward",0.290561700000012,1.50666469999999
"82","Experiment_fsg",1,"jzy","female",2006,1,82,638.8605216,511.2395202,7,8,1,485.4066282,485.6673484,"f",1,486.5094767,490.3541111,50,3.84463440000002,2,0,2,490.3541897,491.8619054,8,41,7,8,1,2,0,2,0,"Reward",0.26072019999998,1.50771570000001
"83","Experiment_fsg",1,"jzy","female",2006,1,83,69.84953344,309.7159635,7,8,1,492.3728639,492.4112865,"f",1,493.2487246,494.689137,40,1.44041240000001,2,0,2,494.6892566,496.1961008,8,43,7,8,1,2,0,2,0,"Reward",0.0384225999999899,1.50684419999999
"84","Experiment_fsg",1,"jzy","female",2006,1,84,913.4155482,691.9535282,7,8,1,496.7036635,496.9553679,"f",1,497.7878252,500.6927319,30,2.90490670000003,0,0,0,500.6928705,502.1997791,8,43,7,8,1,0,0,0,0,"Reward",0.251704399999994,1.50690859999997
"85","Experiment_fsg",1,"jzy","female",2006,1,85,111.8185231,724.2583922,7,8,1,502.7086868,502.9473111,"f",1,503.7840768,506.265509,10,2.48143220000003,2,0,2,506.2656257,507.7723408,8,45,7,8,1,2,0,2,0,"Reward",0.238624299999969,1.50671510000001
"86","Experiment_fsg",1,"jzy","female",2006,1,86,660.1899454,310.9976519,7,8,1,508.2812383,508.5956879,"j",2,509.4284481,511.1572519,70,1.72880379999998,2,0,0,511.1573721,512.6650903,8,45,7,8,2,2,0,0,2,"Reward",0.314449599999989,1.5077182
"87","Experiment_fsg",1,"jzy","female",2006,1,87,85.72052609,95.51915791,7,8,1,513.1737791,513.451418,"j",2,514.2834358,515.9725632,60,1.68912739999996,2,2,2,515.9726737,517.4805294,8,47,7,8,2,2,2,2,2,"Reward",0.277638899999943,1.50785570000005
"88","Experiment_fsg",1,"jzy","female",2006,1,88,423.348819,844.0592759,7,8,1,517.9890198,519.1314241,"j",2,519.966517,520.5794681,50,0.612951100000032,2,0,0,520.5795878,522.0866737,8,47,7,8,2,2,0,0,2,"Reward",1.14240429999995,1.50708589999999
"89","Experiment_fsg",1,"jzy","female",2006,1,89,142.6627309,408.7135749,7,8,1,522.5945436,523.2673551,"j",2,524.0994968,526.1315099,30,2.03201309999997,2,0,0,526.1316429,527.6383927,8,47,7,8,2,2,0,0,2,"Reward",0.67281150000008,1.50674980000008
"90","Experiment_fsg",1,"jzy","female",2006,1,90,554.2457139,266.7956771,7,8,1,528.1456287,529.0512347,"f",1,529.8839201,531.210803,70,1.3268829000001,2,0,2,531.2109136,532.7168078,8,49,7,8,1,2,0,2,0,"Reward",0.905606000000034,1.50589419999994
"91","Experiment_fsg",1,"jzy","female",2006,1,91,858.0653929,654.5386712,7,8,1,533.2249151,533.6672426,"f",1,534.5067442,536.1304986,60,1.62375440000005,0,0,0,536.1306629,537.6378988,8,49,7,8,1,0,0,0,0,"Reward",0.442327500000033,1.50723590000007
"92","Experiment_fsg",1,"jzy","female",2006,1,92,436.8992493,603.5286127,7,8,1,538.1456002,538.6752694,"f",1,539.516186,541.3208932,80,1.80470720000005,2,0,2,541.3210094,542.8286158,8,51,7,8,1,2,0,2,0,"Reward",0.529669200000058,1.50760639999999
"93","Experiment_fsg",1,"jzy","female",2006,1,93,891.4368638,224.5814482,7,8,1,543.3342053,543.7952539,"f",1,544.6260345,546.1995718,70,1.5735373,0,2,0,546.199648,547.7072125,8,51,7,8,1,0,2,0,2,"Reward",0.461048600000026,1.50756449999994
"94","Experiment_fsg",1,"jzy","female",2006,1,94,550.1791238,430.8965123,7,8,1,548.2188955,548.7150202,"f",1,549.5520343,551.8201201,80,2.26808580000011,2,0,2,551.8202403,553.3273937,8,53,7,8,1,2,0,2,0,"Reward",0.496124699999996,1.50715339999999
"95","Experiment_fsg",1,"jzy","female",2006,1,95,38.77868344,757.4505526,7,8,1,553.8346144,554.2354263,"f",1,555.0678363,556.6423582,70,1.57452190000004,2,0,2,556.6424503,558.1494006,8,55,7,8,1,2,0,2,0,"Reward",0.400811900000008,1.50695030000009
"96","Experiment_fsg",1,"jzy","female",2006,1,96,671.5331516,414.4359351,7,8,1,558.6566032,559.0191328,"f",1,559.8513882,561.9375285,75,2.08614030000001,2,0,2,561.9376725,563.445689,8,57,7,8,1,2,0,2,0,"Reward",0.362529600000016,1.50801650000005
"97","Experiment_fsg",1,"jzy","female",2006,1,97,901.8423577,542.9384173,11,12,1,563.9538936,564.3071319,"f",1,565.139931,566.4677098,50,1.32777879999992,-1,-1,-1,566.4678386,567.974493,4,56,11,12,1,-1,-1,-1,-1,"Mixed",0.35323829999993,1.5066544
